class,Binomial,category_at_start,category_at_end,first_year,second_year,numeric_category_at_start,numeric_category_at_end,Delta_Status
BIRDS,Psittirostra psittacea,CR,CR(PE),1988,1994,4,NA,NA
BIRDS,Pterodroma alba,VU,EN,2000,2004,2,3,-1
BIRDS,Pterodroma axillaris,CR,EN,2004,2008,4,3,1
BIRDS,Pterodroma baraui,EN,CR,1988,1994,3,4,-1
BIRDS,Pterodroma baraui,CR,EN,1994,2000,4,3,1
BIRDS,Pterodroma cookii,EN,VU,2004,2008,3,2,1
BIRDS,Ptilinopus jambu,LC,NT,1994,2000,0,1,-1
BIRDS,Ptilinopus roseicapilla,NT,EN,2000,2004,1,3,-2
BIRDS,Ptilocichla leucogrammica,NT,VU,1994,2000,1,2,-1
BIRDS,Puffinus mauretanicus,EN,CR,2000,2004,3,4,-1
BIRDS,Puffinus mauretanicus,VU,EN,1994,2000,2,3,-1
BIRDS,Puffinus opisthomelas,VU,NT,2000,2004,2,1,1
BIRDS,Pycnonotus cyaniventris,LC,NT,1994,2000,0,1,-1
BIRDS,Pycnonotus eutilotus,LC,NT,1994,2000,0,1,-1
BIRDS,Pycnonotus melanoleucos,LC,NT,1994,2000,0,1,-1
BIRDS,Pycnonotus squamatus,LC,NT,1994,2000,0,1,-1
BIRDS,Pycnonotus taivanus,NT,VU,1994,2000,1,2,-1
BIRDS,Pycnonotus xantholaemus,NT,VU,1994,2000,1,2,-1
BIRDS,Reinwardtoena browni,LC,NT,1994,2000,0,1,-1
BIRDS,Reinwardtoena crassirostris,LC,NT,1988,1994,0,1,-1
BIRDS,Rhinomyias umbratilis,LC,NT,1994,2000,0,1,-1
BIRDS,Rhizothera longirostris,LC,NT,1994,2000,0,1,-1
BIRDS,Rollandia microptera,LC,EN,2000,2004,0,3,-3
BIRDS,Rollulus rouloul,LC,NT,1994,2000,0,1,-1
BIRDS,Rynchops flavirostris,LC,NT,1988,1994,0,1,-1
BIRDS,Sarcogyps calvus,NT,CR,2000,2004,1,4,-3
BIRDS,Schizoeaca perijana,VU,EN,2000,2004,2,3,-1
BIRDS,Serinus syriacus,NT,VU,1994,2000,1,2,-1
BIRDS,Setornis criniger,NT,VU,1994,2000,1,2,-1
BIRDS,Sitta krueperi,LC,NT,2004,2008,0,1,-1
BIRDS,NA,NA,NA,2004,2008,NA,NA,NA
BIRDS,NA,NA,NA,2004,2008,NA,NA,NA
BIRDS,Spheniscus humboldti,NT,VU,1994,2000,1,2,-1
BIRDS,Spizocorys fringillaris,VU,EN,1994,2000,2,3,-1
BIRDS,Stachyris leucotis,LC,NT,1994,2000,0,1,-1
BIRDS,Stachyris maculata,LC,NT,1994,2000,0,1,-1
BIRDS,Stachyris nigricollis,LC,NT,1994,2000,0,1,-1
BIRDS,Sterna albostriata,VU,EN,1988,1994,2,3,-1
BIRDS,Sterna nereis,NT,VU,2004,2008,1,2,-1
BIRDS,Stipiturus mallee,VU,EN,2004,2008,2,3,-1
BIRDS,NA,NA,NA,2004,2008,NA,NA,NA
BIRDS,Sturnus melanopterus,VU,EN,1988,1994,2,3,-1
BIRDS,Suiriri islerorum,LC,NT,2004,2008,0,1,-1
BIRDS,Sylvia undata,LC,NT,2000,2004,0,1,-1
BIRDS,Synallaxis fuscorufa,NT,VU,2000,2004,1,2,-1
BIRDS,Sypheotides indicus,CR,EN,1988,1994,4,3,1
BIRDS,Tachybaptus rufolavatus,CR,EX,1988,1994,4,NA,NA
BIRDS,Tetrao mlokosiewiczi,LC,NT,2004,2008,0,1,-1
BIRDS,Thalassarche melanophrys,NT,EN,1994,2000,1,3,-2
BIRDS,Todiramphus funebris,NT,VU,1994,2000,1,2,-1
BIRDS,Todiramphus godeffroyi,EN,CR,1994,2000,3,4,-1
BIRDS,Torgos tracheliotos,NT,VU,1988,1994,1,2,-1
BIRDS,Toxostoma guttatum,VU,CR,1988,1994,2,4,-2
BIRDS,Treron capellei,NT,VU,1994,2000,1,2,-1
BIRDS,Treron floris,NT,VU,1994,2000,1,2,-1
BIRDS,Treron psittaceus,VU,EN,1994,2000,2,3,-1
BIRDS,Trichixos pyrropygus,LC,NT,1994,2000,0,1,-1
BIRDS,Turdinus atrigularis,LC,NT,1994,2000,0,1,-1
BIRDS,Turdus lherminieri,NT,VU,1994,2000,1,2,-1
BIRDS,Tympanuchus cupido,NT,VU,1988,1994,1,2,-1
BIRDS,Tyto aurantia,NT,VU,1994,2000,1,2,-1
BIRDS,Vanellus gregarius,EN,CR,2000,2004,3,4,-1
BIRDS,Vermivora bachmanii,CR,CR(PE),1988,1994,4,NA,NA
BIRDS,Xenoperdix udzungwensis,VU,EN,2000,2004,2,3,-1
BIRDS,Zavattariornis stresemanni,VU,EN,1994,2000,2,3,-1
BIRDS,Zoothera dohertyi,LC,NT,1994,2000,0,1,-1
BIRDS,Zosterops conspicillatus,LC,EN,2000,2004,0,3,-3
BIRDS,Zosterops natalis,CR,VU,2000,2004,4,2,2
BIRDS,Zosterops natalis,VU,CR,1994,2000,2,4,-2
MAMMALS,Abrothrix sanborni,LC,NT,1996,2008,0,1,-1
MAMMALS,Acerodon leucotis,NT,VU,1996,2008,1,2,-1
MAMMALS,Addax nasomaculatus,EN,CR,1996,2008,3,4,-1
MAMMALS,Allactaga vinogradovi,LC,NT,1996,2008,0,1,-1
MAMMALS,Amorphochilus schnablii,VU,EN,1996,2008,2,3,-1
MAMMALS,Anoura cultrata,LC,NT,1996,2008,0,1,-1
MAMMALS,Aonyx cinerea,NT,VU,1996,2008,1,2,-1
MAMMALS,Arborimus longicaudus,LC,NT,1996,2008,0,1,-1
MAMMALS,Arctictis binturong,NT,VU,1996,2008,1,2,-1
MAMMALS,Arctocephalus galapagoensis,VU,EN,1996,2008,2,3,-1
MAMMALS,Arctonyx collaris,LC,NT,1996,2008,0,1,-1
MAMMALS,Arvicola sapidus,NT,VU,1996,2008,1,2,-1
MAMMALS,Axis kuhlii,EN,CR,1996,2008,3,4,-1
MAMMALS,Balaenoptera musculus,CR,EN,1996,2008,4,3,1
MAMMALS,Balantiopteryx io,NT,VU,1996,2008,1,2,-1
MAMMALS,Bettongia gaimardi,LC,NT,1996,2008,0,1,-1
MAMMALS,Bettongia lesueur,EN,NT,1996,2008,3,1,2
MAMMALS,Bettongia penicillata,NT,CR,1996,2008,1,4,-3
MAMMALS,Bison bonasus,EN,VU,1996,2008,3,2,1
MAMMALS,Bubalus mindorensis,EN,CR,1996,2008,3,4,-1
MAMMALS,Burramys parvus,EN,CR,1996,2008,3,4,-1
MAMMALS,Caenolestes caniventer,LC,NT,1996,2008,0,1,-1
MAMMALS,Camelus ferus,EN,CR,1996,2008,3,4,-1
MAMMALS,Capra aegagrus,NT,VU,1996,2008,1,2,-1
MAMMALS,Capra caucasica,VU,EN,1996,2008,2,3,-1
MAMMALS,Capra pyrenaica,NT,LC,1996,2008,1,0,1
MAMMALS,Capra walie,CR,EN,1996,2008,4,3,1
MAMMALS,Caracal aurata,LC,NT,1996,2008,0,1,-1
MAMMALS,Cephalophus adersi,EN,CR,1996,2008,3,4,-1
MAMMALS,Cephalophus spadix,VU,EN,1996,2008,2,3,-1
MAMMALS,Chalinolobus tuberculatus,NT,VU,1996,2008,1,2,-1
MAMMALS,Chinchilla lanigera,EN,CR,1996,2008,3,4,-1
MAMMALS,Coelops robinsoni,NT,VU,1996,2008,1,2,-1
MAMMALS,Crocidura buettikoferi,LC,NT,1996,2008,0,1,-1
MAMMALS,Crocidura nicobarica,EN,CR,1996,2008,3,4,-1
MAMMALS,Dasyurus geoffroii,VU,NT,1996,2008,2,1,1
MAMMALS,Dasyurus hallucatus,NT,EN,1996,2008,1,3,-2
MAMMALS,Dasyurus viverrinus,LC,NT,1996,2008,0,1,-1
MAMMALS,Dendrolagus inustus,NT,VU,1996,2008,1,2,-1
MAMMALS,Dendrolagus lumholtzi,NT,LC,1996,2008,1,0,1
MAMMALS,Dendrolagus scottae,EN,CR,1996,2008,3,4,-1
MAMMALS,Dendrolagus stellarum,NT,VU,1996,2008,1,2,-1
MAMMALS,Dendromus kahuziensis,VU,CR,1996,2008,2,4,-2
MAMMALS,Dinomys branickii,NT,VU,1996,2008,1,2,-1
MAMMALS,Dipodomys nitratoides,NT,VU,1996,2008,1,2,-1
MAMMALS,Dorcopsis luctuosa,NT,VU,1996,2008,1,2,-1
MAMMALS,Eidolon helvum,LC,NT,1996,2008,0,1,-1
MAMMALS,Enhydra lutris,NT,EN,1996,2008,1,3,-2
MAMMALS,Equus ferus,EW,CR,1996,2008,NA,4,NA
MAMMALS,Equus hemionus,NT,EN,1996,2008,1,3,-2
MAMMALS,Falsistrellus mackenziei,LC,NT,1996,2008,0,1,-1
MAMMALS,Felis margarita,LC,NT,1996,2008,0,1,-1
MAMMALS,Gazella dorcas,NT,VU,1996,2008,1,2,-1
MAMMALS,Gazella spekei,VU,EN,1996,2008,2,3,-1
MAMMALS,Gazella subgutturosa,NT,VU,1996,2008,1,2,-1
MAMMALS,Gerbillus hesperinus,VU,EN,1996,2008,2,3,-1
MAMMALS,Gorilla gorilla,EN,CR,1996,2008,3,4,-1
MAMMALS,Harpyionycteris celebensis,NT,VU,1996,2008,1,2,-1
MAMMALS,Hemigalus derbyanus,NT,VU,1996,2008,1,2,-1
MAMMALS,Hesperoptenus tomesi,LC,VU,1996,2008,0,2,-2
MAMMALS,Hipposideros doriae,LC,NT,1996,2008,0,1,-1
MAMMALS,Hydropotes inermis,NT,VU,1996,2008,1,2,-1
MAMMALS,Hylobates agilis,VU,EN,1996,2008,2,3,-1
MAMMALS,Hylobates albibarbis,VU,EN,1996,2008,2,3,-1
MAMMALS,Hylobates klossii,VU,EN,1996,2008,2,3,-1
MAMMALS,Hylobates lar,VU,EN,1996,2008,2,3,-1
MAMMALS,Hylobates muelleri,VU,EN,1996,2008,2,3,-1
MAMMALS,Kerivoula pellucida,LC,NT,1996,2008,0,1,-1
MAMMALS,Kobus megaceros,VU,EN,1996,2008,2,3,-1
MAMMALS,Leontopithecus rosalia,CR,EN,1996,2008,4,3,1
MAMMALS,Leporillus conditor,EN,VU,1996,2008,3,2,1
MAMMALS,Lipotes vexillifer,CR,CR(PE),1996,2008,4,NA,NA
MAMMALS,Lonchorhina orinocensis,NT,VU,1996,2008,1,2,-1
MAMMALS,Lontra provocax,VU,EN,1996,2008,2,3,-1
MAMMALS,Lutra sumatrana,VU,EN,1996,2008,2,3,-1
MAMMALS,Lutrogale perspicillata,NT,VU,1996,2008,1,2,-1
MAMMALS,Lynx pardinus,EN,CR,1996,2008,3,4,-1
MAMMALS,Macaca hecki,NT,VU,1996,2008,1,2,-1
MAMMALS,Macaca nigra,EN,CR,1996,2008,3,4,-1
MAMMALS,Macaca ochreata,NT,VU,1996,2008,1,2,-1
MAMMALS,Macaca pagensis,EN,CR,1996,2008,3,4,-1
MAMMALS,Macaca tonkeana,NT,VU,1996,2008,1,2,-1
MAMMALS,Macropus irma,NT,LC,1996,2008,1,0,1
MAMMALS,Manis crassicaudata,LC,NT,1996,2008,0,1,-1
MAMMALS,Manis culionensis,LC,NT,1996,2008,0,1,-1
MAMMALS,Manis javanica,VU,EN,1996,2008,2,3,-1
MAMMALS,Manis pentadactyla,VU,EN,1996,2008,2,3,-1
MAMMALS,Marmota vancouverensis,EN,CR,1996,2008,3,4,-1
MAMMALS,Megaptera novaeangliae,VU,LC,1996,2008,2,0,2
MAMMALS,Monachus schauinslandi,EN,CR,1996,2008,3,4,-1
MAMMALS,Murina aenea,NT,VU,1996,2008,1,2,-1
MAMMALS,Murina rozendaali,NT,VU,1996,2008,1,2,-1
MAMMALS,Mustela altaica,LC,NT,1996,2008,0,1,-1
MAMMALS,Mustela nigripes,EW,EN,1996,2008,NA,3,NA
MAMMALS,Myotis emarginatus,NT,LC,1996,2008,1,0,1
MAMMALS,Myotis grisescens,VU,NT,1996,2008,2,1,1
MAMMALS,Myrmecobius fasciatus,VU,EN,1996,2008,2,3,-1
MAMMALS,Mysateles meridionalis,EN,CR,1996,2008,3,4,-1
MAMMALS,Nanger dama,EN,CR,1996,2008,3,4,-1
MAMMALS,Nasalis larvatus,VU,EN,1996,2008,2,3,-1
MAMMALS,Neophoca cinerea,VU,EN,1996,2008,2,3,-1
MAMMALS,Neotoma palatina,NT,VU,1996,2008,1,2,-1
MAMMALS,Nomascus concolor,EN,CR,1996,2008,3,4,-1
MAMMALS,Nomascus gabriellae,VU,EN,1996,2008,2,3,-1
MAMMALS,Nomascus leucogenys,EN,CR,1996,2008,3,4,-1
MAMMALS,Nycteris tragata,LC,NT,1996,2008,0,1,-1
MAMMALS,Nycticebus bengalensis,NT,VU,1996,2008,1,2,-1
MAMMALS,Nycticebus coucang,NT,VU,1996,2008,1,2,-1
MAMMALS,Nycticebus javanicus,NT,EN,1996,2008,1,3,-2
MAMMALS,Nycticebus menagensis,NT,VU,1996,2008,1,2,-1
MAMMALS,Ochotona iliensis,VU,EN,1996,2008,2,3,-1
MAMMALS,Oryx dammah,CR,EW,1996,2008,4,NA,NA
MAMMALS,Otocolobus manul,LC,NT,1996,2008,0,1,-1
MAMMALS,Panthera pardus,LC,NT,1996,2008,0,1,-1
MAMMALS,Pantholops hodgsonii,VU,EN,1996,2008,2,3,-1
MAMMALS,Pappogeomys alcorni,EN,CR,1996,2008,3,4,-1
MAMMALS,Pardofelis badia,VU,EN,1996,2008,2,3,-1
MAMMALS,Peroryctes broadbenti,VU,EN,1996,2008,2,3,-1
MAMMALS,Phalanger lullulae,LC,EN,1996,2008,0,3,-3
MAMMALS,Phalanger matanim,CR,CR(PE),1996,2008,4,NA,NA
MAMMALS,Phocarctos hookeri,NT,VU,1996,2008,1,2,-1
MAMMALS,Phoniscus atrox,LC,NT,1996,2008,0,1,-1
MAMMALS,Pipistrellus murrayi,EN,CR,1996,2008,3,4,-1
MAMMALS,Platyrrhinus chocoensis,VU,EN,1996,2008,2,3,-1
MAMMALS,Presbytis melalophos,VU,EN,1996,2008,2,3,-1
MAMMALS,Presbytis potenziani,VU,EN,1996,2008,2,3,-1
MAMMALS,Presbytis siamensis,LC,NT,1996,2008,0,1,-1
MAMMALS,Presbytis thomasi,NT,VU,1996,2008,1,2,-1
MAMMALS,Prionailurus planiceps,VU,EN,1996,2008,2,3,-1
MAMMALS,Prionailurus viverrinus,VU,EN,1996,2008,2,3,-1
MAMMALS,Procapra picticaudata,LC,NT,1996,2008,0,1,-1
MAMMALS,Procyon pygmaeus,EN,CR,1996,2008,3,4,-1
MAMMALS,Pseudantechinus bilarni,LC,NT,1996,2008,0,1,-1
MAMMALS,Pseudochirops coronatus,NT,VU,1996,2008,1,2,-1
MAMMALS,Pseudochirulus cinereus,NT,LC,1996,2008,1,0,1
MAMMALS,Pseudochirulus herbertensis,NT,LC,1996,2008,1,0,1
MAMMALS,Pseudomys fieldi,CR,VU,1996,2008,4,2,2
MAMMALS,Pseudomys fumeus,VU,EN,1996,2008,2,3,-1
MAMMALS,Pseudomys novaehollandiae,NT,VU,1996,2008,1,2,-1
MAMMALS,Pseudoryx nghetinhensis,EN,CR,1996,2008,3,4,-1
MAMMALS,Pteropus capistratus,LC,NT,1996,2008,0,1,-1
MAMMALS,Pteropus lylei,NT,VU,1996,2008,1,2,-1
MAMMALS,Pteropus melanopogon,VU,EN,1996,2008,2,3,-1
MAMMALS,Pteropus melanotus,NT,VU,1996,2008,1,2,-1
MAMMALS,Pteropus samoensis,VU,NT,1996,2008,2,1,1
MAMMALS,Pteropus vampyrus,LC,NT,1996,2008,0,1,-1
MAMMALS,Pteropus voeltzkowi,CR,VU,1996,2008,4,2,2
MAMMALS,Pteropus woodfordi,NT,VU,1996,2008,1,2,-1
MAMMALS,Pygathrix cinerea,EN,CR,1996,2008,3,4,-1
MAMMALS,Ratufa bicolor,LC,NT,1996,2008,0,1,-1
MAMMALS,Reithrodontomys spectabilis,EN,CR,1996,2008,3,4,-1
MAMMALS,Rhinoceros unicornis,EN,VU,1996,2008,3,2,1
MAMMALS,Rhinolophus sedulus,LC,NT,1996,2008,0,1,-1
MAMMALS,Rhogeessa minutilla,NT,VU,1996,2008,1,2,-1
MAMMALS,Rousettus bidens,NT,VU,1996,2008,1,2,-1
MAMMALS,Rusa timorensis,NT,VU,1996,2008,1,2,-1
MAMMALS,Saguinus leucopus,VU,EN,1996,2008,2,3,-1
MAMMALS,Saiga tatarica,VU,CR,1996,2008,2,4,-2
MAMMALS,Saimiri ustus,LC,NT,1996,2008,0,1,-1
MAMMALS,Sarcophilus harrisii,LC,EN,1996,2008,0,3,-3
MAMMALS,Semnopithecus hypoleucos,NT,VU,1996,2008,1,2,-1
MAMMALS,Simias concolor,EN,CR,1996,2008,3,4,-1
MAMMALS,Sminthopsis aitkeni,EN,CR,1996,2008,3,4,-1
MAMMALS,Solomys ponceleti,EN,CR,1996,2008,3,4,-1
MAMMALS,Solomys salebrosus,VU,EN,1996,2008,2,3,-1
MAMMALS,Solomys sapientis,VU,EN,1996,2008,2,3,-1
MAMMALS,Spermophilus suslicus,VU,NT,1996,2008,2,1,1
MAMMALS,Spermophilus washingtoni,VU,NT,1996,2008,2,1,1
MAMMALS,Spilocuscus kraemeri,LC,NT,1996,2008,0,1,-1
MAMMALS,Spilocuscus rufoniger,EN,CR,1996,2008,3,4,-1
MAMMALS,Spilocuscus wilsoni,EN,CR,1996,2008,3,4,-1
MAMMALS,Spilogale pygmaea,NT,VU,1996,2008,1,2,-1
MAMMALS,Sus barbatus,NT,VU,1996,2008,1,2,-1
MAMMALS,Sus celebensis,LC,NT,1996,2008,0,1,-1
MAMMALS,Symphalangus syndactylus,VU,EN,1996,2008,2,3,-1
MAMMALS,Tadarida johorensis,NT,VU,1996,2008,1,2,-1
MAMMALS,Tadarida mops,LC,NT,1996,2008,0,1,-1
MAMMALS,Tapirus indicus,VU,EN,1996,2008,2,3,-1
MAMMALS,Tapirus terrestris,NT,VU,1996,2008,1,2,-1
MAMMALS,Tarsius bancanus,NT,VU,1996,2008,1,2,-1
MAMMALS,Tayassu pecari,LC,NT,1996,2008,0,1,-1
MAMMALS,Tokudaia muenninki,EN,CR,1996,2008,3,4,-1
MAMMALS,Trachypithecus cristatus,LC,NT,1996,2008,0,1,-1
MAMMALS,Trachypithecus obscurus,LC,NT,1996,2008,0,1,-1
MAMMALS,Tragulus nigricans,VU,EN,1996,2008,2,3,-1
MAMMALS,Uromys neobritannicus,LC,NT,1996,2008,0,1,-1
MAMMALS,Uromys rex,VU,EN,1996,2008,2,3,-1
MAMMALS,Ursus maritimus,LC,VU,1996,2008,0,2,-2
MAMMALS,Vicugna vicugna,NT,LC,1996,2008,1,0,1
MAMMALS,Viverra megaspila,NT,VU,1996,2008,1,2,-1
MAMMALS,Viverra zibetha,LC,NT,1996,2008,0,1,-1
MAMMALS,Vormela peregusna,NT,VU,1996,2008,1,2,-1
MAMMALS,Zalophus wollebaeki,VU,EN,1996,2008,2,3,-1
MAMMALS,Zyzomys maini,LC,NT,1996,2008,0,1,-1
MAMMALS,Zyzomys pedunculatus,CR,CR(PE),1996,2008,4,NA,NA
